Artist,Album,Weight,Tags,Published
Shadows Fall,Of One Blood,228002904.4607361,,
Chimaira,Crown of Phantoms,227733298.30905807,,
August Burns Red,Constellations (Remixed),219758175.52514324,,
The Devil Wears Prada,Dead & Alive,219320132.3676163,,
As I Lay Dying,This Is Who We Are,216481370.08928573,,
Protest the Hero,A Calculated Use Of Sound,215880559.0613044,,
36 Crazyfists,Lanterns,214992217.12568855,,
Heaven Shall Burn,Deaf to Our Prayers [Bonus DVD] Disc 1,212812333.74012923,,
Chimaira,The Age Of Hell,210498840.10750645,,
Northlane,Hollow Existence,209565226.18322933,,
Motionless in White,The Whorror,203085608.76552227,,
Killswitch Engage,Killswitch Engage (Remastered),202802818.2987552,,
The Agonist,Lullabies Of The Dormant Mind,197718778.36219338,,
Heaven Shall Burn,VETO (Deluxe Version),197446639.23941228,,
Bullet for My Valentine,Tears Don't Fall,195942216.8997364,,
DevilDriver,Trust No One,195056529.76778656,,
"Oh, Sleeper",Bloodied / Unbowed,192004122.2150453,,
Amatory,Live Evil,189972129.1283162,,
All That Remains,...For We Are Many,189505549.89716816,,
Five Finger Death Punch,American Capitalist (Deluxe),188138033.6603139,,
As I Lay Dying,My Own Grave,181878361.6620412,,
Chimaira,This Present Darkness,180383004.0688027,,
Miss May I,Vows for a Massacre [EP],176408954.13842028,,
DevilDriver,Head On To Heartache,173474269.28891492,,
Demon Hunter,Outlive,173092602.3836711,,
Demon Hunter,Storm The Gates Of Hell (Deluxe Edition),172676118.75598085,,
Miss May I,2008 Demo,171534964.43638086,,
Haste the Day,Attack Of The Wolf King (Deluxe Edition),168604345.88246667,,
Bullet for My Valentine,Gravity (Deluxe Edition),168260955.981601,,
Atreyu,Fractures in the Facade of Your Porcelain Beauty,155952488.3371628,,
Lamb of God,Walk With Me In Hell,155742028.6440678,,
Fit for a King,Descendants - Redux,150832541.19439366,,
Lamb of God,VII: Sturm Und Drang (Deluxe),149319616.2590738,,
Architects,Doomsday,148897966.00928822,,
