Artist,Album,Weight,Tags,Published
Pagan Reign,Уделы Былой Веры,144548562000,"pagan metal, folk metal, black metal, albums I own",
Helfahrt,Wiedergang,139101788448,,
Panychida,Paganized,135740478604.95868,"black metal, best of 2007, pagan metal",
Asenblut,Aufbruch,132839105490.00002,,
Varg,"Nordic Flora, Pt. 2, En Ros Röd Som Blod",129673792436.6864,,
Nastrandir,Prayer to Earth,126973367612.24489,,
Pagan Reign,Tverd,126554408618.18182,,
Black Messiah,Walls of Vanaheim,122409585000,2017,
Varg,Das alte Feuer,119568479400,,
Slavland,Zapomniane Kurhany,116459237109.375,"polish, pagan metal, poland",
Аркона,Slovo,114333120000,"Female fronted metal, folk metal, russian, pagan metal",
Obtest,Tukstantmetis,114133310600,albums I own,
Oriana,What U Gonna Do,113594292000,,
Аркона,"Гой, Роде, Гой!!!",112591572000,,
Pagan Reign,Древние Воины,111600381776,"pagan metal, beautiful album cover",
Black Messiah,The Oath of a Warrior,109094643000,,
Svarga,Символ Волі,108329608061.11111,"black metal, pagan metal, Ukrainian Black Metal",
