Artist,Album,Weight,Tags,Published
Voivod,Phobos,108882831.4699143,,
Hatesphere,HateSphere,107150669.6977684,,
Testament,The Spitfire Collection,105006994.5664258,,
Tankard,Best Case Scenario: 25 Years in Beers,102632875.58354945,,
Razor,Decibels,100067894.8109383,,
Flotsam and Jetsam,Flotsam and Jetsam,99713566.2460568,,
Kat,Szydercze zwierciadło (1997),98494013.8888889,,
Metallica,S&M (disc 2),94526309.45096996,,
Prong,Force Fed,92283291.3927691,,
The Haunted,rEVOLVEr [Bonus Tracks],88873560.68181819,,
Anthrax,I'm The Man,88505642.54852706,,
Megadeth,"Still, Alive... and Well?",88012078.82152747,,
Metallica,Best Ballads,87990821.98483704,,
Prong,Rude Awakening,85110293.08493815,,
Flotsam and Jetsam,Cuatro,82743694.00107484,,
GWAR,Live From Mt. Fuji,81824610.44976506,,
Annihilator,"Ballistic, Sadistic",81767420.33383915,,
Razor,Custom Killing,81563138.48940913,,
Kreator,Outcast / Cause For Conflict,81250536.94158076,,
Voivod,Katorz,80833189.93041614,,
Prong,Zero Days,80561016.68632075,,
Voivod,Negatron,80379994.25156887,,
Tankard,R.I.B,80088399.81492904,,
Destruction,A Savage Symphony - The History Of Annihilation,79779644.16058394,,
Legion of the Damned,Slaves Of The Shadow Realm,79407360.41775456,,
Sodom,Marooned,77765851.0364546,,
Tankard,"Fat, Ugly and Live",77662478.96453321,,
Destruction,Born To Perish,75790825.09878299,,
Gama Bomb,Speed Between the Lines,75600307.61656186,,
Overkill,Fuck You And Then Some,75391483.39285715,,
Kreator,Terrible Certanity,74925006.75270107,,
Death Angel,Fall From Grace,74222211.76621379,,
Havok,Point Of No Return,73753146.4003512,,
Voivod,The Outer Limits,73246672.67622282,,
Metallica,S&M (disc 1),72886689.8723483,,
Anthrax,Live - the Island Years,72474452.33701102,,
Pantera,Projects in the Jungle,71794523.18984547,,
Tankard,One Foot In The Grave,70716690.95286366,,
Voivod,Rrroooaaarrr,69588273.4204793,,
Anthrax,Music Of Mass Destruction,69329022.89041314,,
Artillery,Penalty By Perception,68047259.5792637,,
Nuclear Assault,The Plague,67472844.01768443,,
Destruction,Sentence of Death/Infernal Overkill,66340253.554040894,,
Death Angel,Art of Dying,66043862.85072952,,
Testament,Signs of Chaos: The Best of Testament,65315968.11594203,,
Ektomorf,Aggressor,63731872.80304182,,
Exodus,Good Friendly Violent Fun,63690315.706958845,,
Slayer,Live  Decade Of Aggression,62182683.15450644,,
Nuclear Assault,Game Over / The Plague,62087221.01669342,,
Destruction,The Least Successful Human Cannonball,61971916.75645024,,
Destruction,Mad Butcher,61772720.73165446,,
Flotsam and Jetsam,When the Storm Comes Down,60751440.67346505,,
Flotsam and Jetsam,The End Of Chaos,60716872.34292425,,
Destruction,Infernal Overkill/Sentence of Death,59342234.70670391,,
Cavalera Conspiracy,Blunt Force Trauma Disc 1,58440616.11940298,,
Kreator,Flag of Hate,58107272.42521249,,
Sepultura,Morbid Visions/Bestial Devastation (Reissue),56524982.78721958,,
Prong,Prove You Wrong,56369860.28242947,,
Tankard,R.I.B.,55746034.333234325,,
Sepultura,Morbid Visions / Bestial Devastation,55320472.04553063,,
Destruction,Mad Butcher/Eternal Devastation,54995614.42125237,,
Destruction,The Curse of the Antichrist - Live in Agony,53234717.29295878,,
Flotsam and Jetsam,My God,53127059.287187874,,
Toxic Holocaust,Toxic Thrash Metal,52171815.758591786,,
Sodom,Obsessed By Cruelty (Steamhammer Pressing),51027270.072992705,,
Artillery,Legions,48976584.09591387,,
Overkill,Hello From the Gutter,48889667.86056049,,
Anthrax,The Collection,47832705.18341029,,
Vektor,Demolition,47627043.9673913,,
Prong,Ruining Lives,47331357.53660037,,
Voivod,Voivod,47057443.770901114,,
Flotsam and Jetsam,High,46757582.703385375,,
Overkill,Live in Overhausen,45935976.386768445,,
Coroner,Death Cult,45595266.66666667,,
Anthrax,Worship Music - Special Edition,45548515.80634818,,
Artillery,Deadly Relics,45521067.21111111,,
Overkill,Relix IV,43293088.790157214,,
Kat,... Róże miłości najchętniej przyjmują się na grobach.,43239363.55932204,,
Death Angel,Ultra-Violence,42501113.07596512,,
The Haunted,Haunted,42442069.678152494,,
Pantera,Driven Downunder Tour '94: Souvenir Collection (disc 1: Far Beyond Driven),42094389.23281428,,
Voivod,Warriors Of Ice,41364138.679245286,,
Flotsam and Jetsam,Dreams of Death,40900922.701346114,,
Anthrax,Moshers 1986-1991,39934667.53404669,,
Prong,Primitive Origins,39668137.36006249,,
Metallica,Garage Inc. (disc 1: New Recordings '98),39028009.379571274,,
Tankard,Alien,38756055.518697225,,
Sodom,Victims Of Death,38642925.09000276,,
Dark Angel,Live Scars,38161689.75012749,,
Destruction,Sentence of Death / Infernal Overkill,37723032.183073014,,
Metallica,Some Kind Of Monster,37642308.626948535,,
The Haunted,Collateral Damage,36681241.78403756,,
Flotsam and Jetsam,Drift,35068465.28534217,,
Onslaught,Generation Antichrist,32754534.44481494,,
Kreator,Out of the Dark ... Into the Light,32747629.562433302,,
Havok,Pwn 'em All,32572679.318013344,,
Metallica,I Disappear,31629332.574773625,,
Destruction,Thrash Anthems II,30518306.787204444,,
Municipal Waste,The Fatal Feast (Waste In Space),30315257.291666664,,
Toxic Holocaust,From the Ashes of Nuclear Destruction (compilation),30259452.19123506,,
Slayer,Soundtrack to the Apocalypse (disc 2),30202805.911140963,,
Pantera,Walk,29836224.588672675,,
Flotsam and Jetsam,Unnatural Selection,29288869.90156875,,
Machine Head,From This Day,29127350.466542255,,
Acid Drinkers,Rock Is Not Enough ...,28834062.030434784,,
Artillery,The Face of Fear,28587722.911963884,,
Voivod,Post Society,27709529.458307974,,
Ektomorf,What Doesn't Kill Me...,26158626.702222224,,
Sodom,Ten Black Years: Best Of,26139146.679389313,,
Annihilator,In Command,25905953.438209537,,
Pantera,Extreme Steel Plus,25001579.34325724,,
Pantera,Piss,24565529.544007134,,
Gama Bomb,Half Cut,24329101.77595628,,
Skeletonwitch,The Apothic Gloom,24002409.32876713,,
Nuclear Assault,Live At The Hammersmith Odeon,22421272.62443439,,
Sodom,Ausgebombt,22262990.190375462,,
Nuclear Assault,Game Over / The Plague [Radioactive Glow Limited Edition '08],22182670.588235296,,
Voivod,Kronik,22167229.858429857,,
Annihilator,Double Live Annihilation (disc 2),22038101.04616285,,
Death Angel,Archives and Artifacts,21200373.71007371,,
Sodom,Aber bitte mit Sahne,20820776.217162874,,
Nuclear Assault,Assault & Battery,20548953.050034273,,
Municipal Waste,Municipal Waste,20512290.533088233,,
Kreator,Endless Pain (Bonus Track Edition),20196000.028498147,,
Testament,Live at Eindhoven,20152301.845140032,,
Sodom,The Saw Is the Law,20070629.947152086,,
Overkill,The Electric Age (Tour Edition),19860274.005985465,,
Kreator,Out Of The Dark... Into The Light,19549775.48746518,,
Iron Reagan,Demo 2012,19375411.598746084,,
Prong,100% Live,18896344.947453517,,
Voivod,The Best Of Voivod,18844821.178027797,,
Annihilator,The One,18740082.90381125,,
Exodus,Fabulous Disaster (Japan),18680823.487903222,,
Onslaught,Live Damnation,18201777.37281701,,
Sacred Reich,Awakening,18191637.912882905,,
Skeletonwitch,Worship the Witch,17031201.342281878,,
Machine Head,Killers & Kings,16873161.924439196,,
Municipal Waste,The Last Rager,16864010.2424081,,
Kreator,Terrible Certainty (Bonus Track Edition),16755636.316472115,,
Exodus,Shovel Headed Tour Machine (Live At Wacken And Other Assorted Atrocities),16018890.121317158,,
Coroner,The Unknown Unreleased Tracks 1985-95,15941878.260869564,,
Sodom,Expurse of Sodomy,15891492.20894201,,
Slayer,God Hates Us All (unmastered advance),15375925.349941047,,
Gama Bomb,Sea Savage,15220677.146814402,,
Tankard,Hymns for the Drunk,14936371.129587157,,
Destruction,Mad Butcher / Eternal Devastation,14786459.511661809,,
Sacred Reich,Still Ignorant,14465003.109327983,,
Death Angel,The Bay Calls For Blood - Live In San Francisco,13884318.515205724,,
Coroner,Death Cult (Demo),13839608.805031449,,
Kreator,Chosen Few,13795200.306853052,,
Slayer,Nascar On Fox Presents Crank I,13609085.122410545,,
Voivod,Lives,13484610.76056338,,
Prong,Playlist: The Very Best Of Prong,13310730.581693755,,
Destruction,Bestial Invasion of Hell,13187868.497109827,,
Evile,All Hallows Eve,12728732.181069959,,
Anthrax,Taking the Music Back,12685803.538443085,,
Pantera,Live & Alive,12623371.049522944,,
Pantera,Driven Downunder Tour '94: Souvenir Collection (disc 2: Alive and Hostile),11668309.092864439,,
Toxic Holocaust,Toxic Waste,11511051.152815014,,
Coroner,The Unknown (Unreleased Tracks 1985 - 1995),11362646.511627907,,
Destruction,Best of,10859934.96199783,,
Slayer,Show No Mercy / Haunting the Chapel,10845249.629130142,,
Machine Head,Now We Die,10261355.691439323,,
Pantera,The Singles 1991-1996 (disc 6: Planet Caravan),10181826.416524043,,
Overkill,Hello From The Gutter - Best of,10076383.776223775,,
Acid Drinkers,Rock Is Not Enough...,9966722.162162162,,
Nuclear Assault,"Good Times, Bad Times",9750257.414965987,,
Soulfly,Soulfly (disc 2),9441916.520681057,,
The Haunted,Eye of the Storm,9241894.252441773,,
Annihilator,"2000-02-24: Moscow, Russia",8653001.582327452,,
Sacred Reich,Still Ignorant (1987-1997) Live,8483800,,
Voivod,To The Death 84,8371907.804995196,,
Machine Head,New Shit Vol 3,8323908.540255831,,
Machine Head,Live in Stockholm 1999,8295096.89058802,,
Nuclear Assault,Brain Death,7847795.348837209,,
Kreator,Voices of Transgression: A 90's Retrospective,7204981.457458985,,
Sodom,Sacred Warpath,7176153.791395852,,
Kreator,Tribute To Kreator,7023004.770975056,,
Sacred Reich,The American Way (Reissue 2009),6799022.307692307,,
Sacred Reich,A Question,6701292.641046607,,
Kreator,Civilization Collapse,6613466.319702602,,
Destruction,All Hell Breaks Loose (Bonus CD),6546552.066772655,,
Violator,The Hidden Face of Death,6539235.496558504,,
Voivod,Voivod - Post Society - EP,6387354.935945742,,
Slayer,When The Stillness Comes,6380581.319261214,,
Nuclear Assault,Fight To Be Free,6036907.947598253,,
Sacred Reich,Independent (Remastered),5811042.105263158,,
Kreator,Pleasure To Kill-Flag of Hate,5774872.041455773,,
Hatesphere,To the Nines [Limited Edition],5697005.128205128,,
Municipal Waste,Tango And Thrash Ep,5603528.0089988755,,
Exodus,Another Lesson In Violence (re-issue),5390123.650952859,,
Hatesphere,Serpent Smilies and Killer Eyes,5198211.574803149,,
Kreator,Satan Is Real,5178142.882301144,,
Anthrax,W.C.F.Y.A,5087468.244703848,,
Nuclear Assault,Pounder,4867183.420593369,,
Prong,Whose Fist Is This Anyway,4753606.924546323,,
Municipal Waste,Tango & Thrash,4717078.877005348,,
Violator,Killer Instinct,4568092.676056338,,
Evile,Hell Demo,4496063.796909492,,
Slayer,Undisputed Attitude/South Of Heaven,4302890.017967658,,
Kreator,Iron Destiny,4279042.799149429,,
Machine Head,Crashing Around You,4225865.824182964,,
Machine Head,Year of the Dragon,4181200.037375682,,
Tankard,Vol.(L)Ume 14,3999763.5483870967,,
Nuclear Assault,"""Handle With Care"" Recording Sessions (Remastered)",3921792.0094007044,,
Onslaught,The Shadow Of Death,3821888.3733753446,,
Pantera,Set List (bonus disc),3765827.444416231,,
Sacred Reich,Ignorance / Surf Nicaragua,3740651.0416666665,,
Testament,Days of Darkness (disc 1),3726404.231433506,,
Voivod,Live at Roadburn 2011,3645762.7009646297,,
Slayer,Seasons in the Abyss / Reign in Blood,3520298.6996644293,,
Artillery,Mind Factory,3247613.389121339,,
Nuclear Assault,Survive (Remastered),3084722.9183841716,,
Pantera,The Singles 1991-1996 (disc 3: Mouth of War),3036980.578034682,,
Prong,Original Album Classics,2950374.256505576,,
Sacred Reich,Alive at the Dynamo,2855858.3850931674,,
Exodus,Live at the DNA 2004 - Official bootleg,2853400.4237288134,,
Annihilator,Best of,2839455.901180236,,
Nuclear Assault,Game Over Sessions (Remastered),2821892.3933209646,,
Toxic Holocaust,Gravelord,2777607.7586206896,,
Onslaught,What Lies Ahead,2645449.438202247,,
Voivod,Rrroooaaarrr!,2434836.5971107543,,
Tankard,Open All Night Reloaded (Live in East Berlin 1990),2346931.61634103,,
Testament,Native Blood,2321416.1005878514,,
Kreator,Live Kreation: Revisioned Glory (disc 2),2306164.677073768,,
Nuclear Assault,Live At Hammersmith Odeon (1989) [Complete Show],1883036.9501466274,,
Iron Reagan,Dark Days Ahead - EP,1859085.1282051285,,
Destruction,Metal Discharge (disc 2),1792420.8550573515,,
Warbringer,Firepower Kills,1718286.4285714289,,
Warbringer,Power Unsurpassed,1674131.8860244232,,
Anthrax,We've Come for You All (bonus disc),1613668.8946853604,,
Dark Angel,The Best of Dark Angel: Decade of Chaos,1566450,,
Skeletonwitch,Worship the Witch EP,1472250.3816793894,,
Nuclear Assault,Live Off the Board At Cbgb 1986,1462529.5081967213,,
Onslaught,Let There Be Rock,1363444.9781659388,,
Slayer,Live Decade of Agression,1292277.9194772344,,
Artillery,We Are The Dead,1260852.0912547528,,
Sepultura,The Roots of Sepultura (disc 1: Roots),1198281.6911016365,,
Dark Angel,Gonna Burn,1061760.8695652173,,
Sacred Reich,Live at Wacken,1015229.9751243781,,
Municipal Waste,Amateur Sketch,931434.1371918541,,
Nuclear Assault,Sign in Blood: Out of Order Recording Sessions (Remastered),790525.702811245,,
Nuclear Assault,"Metal Merchants Festival: Live in Oslo, Norway (Jan 29, 2011)",762306.9264069264,,
Exodus,Point of Grace,741066.1699966135,,
Kreator,Violent revolution limited edition,723911.4670083281,,
Death Angel,Sonic Beatdown,688217.0281995661,,
Prong,The Peel Sessions,639147.9452054795,,
Dark Angel,Live Demo From Berkeley,605206.9230769231,,
Nuclear Assault,"""The Plague"" Recording Sessions (Remastered)",485851.3793103448,,
Havok,Scumbag in Disguise,482685.5477855478,,
Nuclear Assault,Live At the Hammersmith Odeon (Remastered),440033.1081081081,,
Tankard,Fooled By Your Guts,297878.2556750299,,
Vektor,Scion AV Presents: Label Showcase - Earache Records,177119.37984496122,,
Nuclear Assault,Nuclear Assault: Atomic Waste: Demos & Rehearsals,125318.57142857143,,
Nuclear Assault,Price of Freedom (Remastered),37063.75838926175,,
