Artist,Album,Weight,Tags,Published
Cannibal Corpse,Kill,117153592336.3719,"death metal, Brutal Death Metal, albums I own, metal, grindcore","01 May 2009, 03:06"
Gojira,L'Enfant Sauvage (Special Edition),116256782934.06291,"death metal, progressive death metal, metal, Progressive metal, thrash metal",
Morbid Angel,Covenant,107900593721.16817,"death metal, albums I own, old school death metal, 1993, metal","30 Apr 2009, 04:27"
Vader,Impressions in Blood,107238353205.44133,"death metal, albums I own, thrash metal, Brutal Death Metal, metal","18 Jul 2008, 03:51"
Carcass,Swansong,106146161977.4115,"death metal, Melodic Death Metal, death n roll, albums I own, metal","23 Mar 2015, 04:08"
Carcass,Surgical Steel,104525102503.36707,"death metal, Melodic Death Metal, 2013, best of 2013, thrash metal","14 Dec 2013, 01:54"
Decapitated,Nihility,104164255191.67453,"death metal, Technical Death Metal, albums I own, 2002, polish","29 Jul 2018, 23:03"
Kataklysm,In the Arms of Devastation,101653922806.60632,"death metal, Melodic Death Metal, albums I own, Brutal Death Metal, metal",
Gojira,Magma,98341109789.50166,"Progressive metal, 2016, groove metal, progressive death metal, death metal","22 Aug 2016, 22:10"
Cryptopsy,None So Vile,96848926923.01202,"death metal, Technical Death Metal, Brutal Death Metal, albums I own, 1996","31 Jan 2010, 19:15"
Cannibal Corpse,Tomb of the Mutilated,96746866643.9656,"death metal, Brutal Death Metal, 1992, old school death metal, albums I own","01 May 2009, 02:52"
Carcass,Necroticism: Descanting the Insalubrious,92919099090.7039,"death metal, grindcore, goregrind, albums I own, 1991","11 Nov 2012, 17:11"
Septicflesh,Communion,91452483172.00404,"2008, symphonic death metal, death metal, 2000s, atmospheric death metal","26 Jun 2014, 19:34"
Decapitated,Carnival Is Forever,91112524469.00172,"Technical Death Metal, death metal, math metal, 2011, albums I own","08 Jul 2011, 21:13"
Decapitated,Organic Hallucinosis,89336984899.12646,"death metal, Technical Death Metal, Brutal Death Metal, polish, thrash metal",
Hypocrisy,Virus,89262516121.28654,"Melodic Death Metal, death metal, albums I own, swedish, 2005","28 Aug 2010, 18:41"
Entombed,Left Hand Path,87435750838.06714,"death metal, old school death metal, 1990, albums I own, Swedish Death Metal","19 Nov 2009, 23:20"
Septicflesh,The Great Mass,86798318141.41066,"2011, symphonic death metal, death metal, Melodic Death Metal, symphonic metal","24 Jun 2014, 17:48"
Cannibal Corpse,Evisceration Plague,86151924404.24551,"death metal, Brutal Death Metal, albums I own, 2009, Megadeth","01 Feb 2009, 08:07"
Morbid Angel,Domination,75690951878.8642,"death metal, albums I own, 1995, favourite albums, morbid angel","02 Nov 2009, 14:37"
Dying Fetus,Reign Supreme,74814755830.94916,"death metal, Technical Death Metal, Brutal Death Metal, 2012, best of 2012","28 Feb 2013, 00:33"
Possessed,Seven Churches,73549506019.85306,"death metal, thrash metal, old school death metal, 1985, albums I own","11 Dec 2008, 06:48"
Behemoth,Satanica,72289948611.37895,"Blackened Death Metal, death metal, black metal, albums I own, polish","30 Jul 2010, 15:47"
Vital Remains,Dechristianize,72090825375.04343,"death metal, Brutal Death Metal, 2003, Technical Death Metal, old school death metal","18 Dec 2008, 06:59"
Bolt Thrower,Mercenary,71655435561.9676,"death metal, albums I own, old school death metal, 1998, Brutal Death Metal",
Bolt Thrower,The IVth Crusade,69914347140.50687,"death metal, old school death metal, 1992, albums I own, metal","28 Jul 2008, 08:07"
Obituary,Cause of Death,68732239963.5238,"death metal, albums I own, old school death metal, 1990, thrash metal","07 Jun 2013, 16:18"
Kataklysm,Prevail,66926870547.583176,"death metal, Melodic Death Metal, metal, albums I own, canada","01 Feb 2009, 23:17"
Krisiun,Forged In Fury,65611350072.59386,"death metal, best of 2015, brutal, brazilian, 2015",
Suffocation,Effigy of the Forgotten,64478823793.367065,"death metal, Brutal Death Metal, Technical Death Metal, old school death metal, 1991","26 Apr 2009, 07:35"
Nile,Black Seeds of Vengeance,62135698591.10199,"death metal, Technical Death Metal, Brutal Death Metal, 2000, albums I own","29 Apr 2009, 20:42"
Cannibal Corpse,The Bleeding,62081395397.196304,"death metal, Brutal Death Metal, albums I own, 1994, Technical Death Metal","03 May 2009, 03:30"
Kataklysm,Serenity in Fire,60472862425.99895,"death metal, metal, Brutal Death Metal, albums I own, Melodic Death Metal",
Cannibal Corpse,Torture,60424147527.27248,"death metal, 2012, Brutal Death Metal, albums I own, 2010s",
Morbid Angel,Blessed Are The Sick,59908311253.96563,"death metal, 1991, albums I own, old school death metal, metal","30 Apr 2009, 04:21"
Immolation,Close to a World Below,59788397714.56796,"death metal, Technical Death Metal, 2000, Brutal Death Metal, 2000s",
Cannibal Corpse,Butchered at Birth,59763782541.151535,"death metal, Brutal Death Metal, albums I own, 1991, old school death metal","03 May 2009, 03:36"
Entombed,Clandestine,58706418311.5971,"death metal, old school death metal, 1991, albums I own, Swedish Death Metal","19 Nov 2009, 23:23"
Dying Fetus,Descend Into Depravity,57208487475.622025,"death metal, Brutal Death Metal, 2009, Technical Death Metal, metal","19 Dec 2009, 03:15"
Decapitated,Blood Mantra,57182156147.2442,"death metal, Technical Death Metal, 2014, math metal, groove metal",
Gorguts,Obscura,55555665427.65106,"Technical Death Metal, death metal, Avant-garde Metal, Progressive metal, progressive death metal","20 Dec 2014, 00:48"
Cannibal Corpse,The Wretched Spawn,54756639938.33859,"death metal, Brutal Death Metal, albums I own, 2004, 2000s","01 May 2009, 03:13"
Deicide,The Stench Of Redemption,54698662328.28155,"death metal, albums I own, Brutal Death Metal, 2006, metal","29 Apr 2009, 21:20"
Carcass,Symphonies of Sickness,54376056473.63367,"death metal, goregrind, grindcore, deathgrind, 1989","30 Oct 2016, 19:51"
Immolation,Majesty And Decay,53980412878.47139,"death metal, 2010, Technical Death Metal, metal, Brutal Death Metal",
Behemoth,Zos Kia Cultus,53963140094.41583,"death metal, Blackened Death Metal, black metal, albums I own, metal","03 Sep 2008, 09:10"
Dying Fetus,Destroy the Opposition,53649243807.84416,"death metal, Brutal Death Metal, 2000, Technical Death Metal, grindcore","11 Dec 2008, 06:30"
Vader,Necropolis,53174403151.60253,"death metal, thrash metal, Brutal Death Metal, 2009, polish","24 Aug 2009, 15:18"
Vader,Litany,50778130590.05382,"death metal, albums I own, metal, polish, 2000","19 Mar 2009, 10:10"
Nile,Amongst the Catacombs of Nephren-Ka,50643622873.60255,"death metal, Brutal Death Metal, Technical Death Metal, albums I own, 1998","29 Apr 2009, 20:50"
Die Apokalyptischen Reiter,Samurai,50113340769.67808,"heavy metal, folk metal, death metal, Melodic Death Metal, albums I own",
Gorguts,Colored Sands,49648083386.866905,"2013, death metal, Technical Death Metal, Avant-Garde Death Metal, progressive death metal","07 Aug 2013, 21:17"
Vader,Welcome to the Morbid Reich,49213506672.3648,"death metal, thrash metal, metal, albums I own, heavy","08 Aug 2012, 11:19"
Decapitated,Winds Of Creation,49209455505.60632,"Technical Death Metal, death metal, Brutal Death Metal, 2000, albums I own","15 Jan 2009, 06:26"
Hypocrisy,The Arrival,49179728799.97972,"Melodic Death Metal, death metal, swedish, metal, albums I own","19 Aug 2012, 09:46"
Dying Fetus,War of Attrition,48516790884.61624,"death metal, Brutal Death Metal, Technical Death Metal, grindcore, albums I own","10 Nov 2013, 00:03"
Decapitated,The Negation,48060837040.853966,"death metal, Technical Death Metal, albums I own, 2004, Brutal Technical Death Metal",
Suffocation,…of the Dark Light,47835666777.77778,,
Die Apokalyptischen Reiter,Riders on the Storm Digipak,47119318840.90178,"black metal, rock, thrash metal, death metal, folklore",
Behemoth,At The Arena Ov Aion – Live Apostasy,46972188112.24507,"Blackened Death Metal, black metal, death metal, albums I own, 2008","08 Feb 2009, 18:39"
Misery Index,Traitors,46823513436.885605,"death metal, deathgrind, grindcore, albums I own, 2008",
Aborted,Global Flatline,46181756150.956,"death metal, Brutal Death Metal, 2012, deathgrind, grindcore",
Edge of Sanity,Purgatory Afterglow,45820155601.90488,"Melodic Death Metal, death metal, progressive death metal, albums I own, 1994","17 Sep 2016, 10:47"
Divine Heresy,Bleed The Fifth,45769137431.43084,"death metal, metalcore, industrial metal, deathcore, metal","21 Dec 2009, 14:27"
Dethklok,The Dethalbum (Deluxe edition),45589140290.48626,,
Suffocation,Pierced From Within,45377163158.32274,"death metal, Brutal Death Metal, Technical Death Metal, 1995, albums I own","28 Apr 2009, 02:48"
Cannibal Corpse,Bloodthirst,44934508312.60296,"death metal, Brutal Death Metal, albums I own, grindcore, metal","04 May 2009, 04:47"
Entombed,Wolverine Blues,44479755524.137184,"death metal, death n roll, 1993, albums I own, groove metal","19 Nov 2009, 23:25"
Hate,Erebos,44208640094.63813,"death metal, Blackened Death Metal, black metal, polish death metal, best of 2010",
Bolt Thrower,...For Victory,44049932906.72126,"death metal, old school death metal, 1994, albums I own, cds I own",
