Artist,Album,Weight,Tags,Published
Defeated Sanity,Psalms Of The Moribund,17307695860.2739,"Brutal Death Metal, Technical Death Metal, Technical Brutal Death Metal, death metal, death",
Paris Hilton,Come Alive - Single,16874272781.604496,,
Benighted,Dogs Always Bite Harder Than Their Master,16519638920.229006,2018,
Katalepsy,Autopsychosis,16486916941.759485,"death metal, Brutal Death Metal, Technical Death Metal, Slamming Brutal Death Metal, 2013","27 Feb 2018, 20:32"
Hour of Penance,The Vile Conception,16392172815.680525,"death metal, Technical Death Metal, Brutal Death Metal, 2008, Brutal Technical Death Metal",
Abominable Putridity,In The End Of Human Existence (Re-Release),15397492280.350437,,
Benighted,Icon,14986295479.8068,"death metal, Brutal Death Metal, grindcore, Technical Death Metal, deathgrind",
Guttural Secrete,Reek of Pubescent Despoilment,14966678356.833723,"Brutal Death Metal, 2006, death metal, Slamming Brutal Death Metal, USA",
Wormed,Exodromos,14628323450.276651,"Brutal Death Metal, 2013, Technical Death Metal, death metal, heavy",
Kronos,Colossal Titan Strife,13828774294.29416,"death metal, Brutal Death Metal, Technical Death Metal, french, brutal",
Wormed,Planisphaerium,13259119951.570679,"Brutal Death Metal, death metal, Technical Death Metal, brutal death, Ultra Brutal Death Metal",
Hour of Penance,Sedition,12987788035.52406,"death metal, Technical Death Metal, Brutal Death Metal, best of 2012, aggressive",
Disgorge,Consume the Forsaken,12580276295.566818,"Brutal Death Metal, death metal, US-Way Brutal Death Metal, USA, California",
Paris Hilton,Paris,12425413358.174074,"pop, dance, albums I own, electropop, female vocalists","02 Jun 2014, 13:41"
Benighted,Carnivore Sublime,12337615397.853777,"death metal, Brutal Death Metal, grindcore, 2014, deathgrind",
Devourment,Conceived in Sewage,11825562855.783022,"death metal, Brutal Death Metal, Megadeth, Slamming Brutal Death Metal, hot","17 Apr 2014, 23:48"
Abysmal Torment,Omnicide,11663784346.943165,"Brutal Death Metal, metal, death metal, malta, slam death metal",
Ingested,The Architect of Extinction,11120699339.610899,"Brutal Death Metal, death metal, deathcore, 2015, Technical Death Metal","10 Jan 2015, 11:51"
Barney,Love & Lullabies,10748270866.834047,,
Condemned,Desecrate the Vile,10681429822.26355,"death metal, Brutal Death Metal",
Gorgasm,Masticate to Dominate,10662505191.45327,"Brutal Death Metal, death metal, Technical Death Metal, homo, sick album art",
Prostitute Disfigurement,Descendants Of Depravity,10570010986.93075,"Brutal Death Metal, death metal, 2008",
Pathology,Awaken To The Suffering,10067179073.836922,"2011, Brutal Death Metal, political, death metal, goregrind",
Katalepsy,Gravenous Hour,9853875056.138649,"Brutal Death Metal, Technical Death Metal, 2016, death metal, Technical Brutal Death Metal",
Disgorge,Parallels Of Infinite Torture,9616397006.795946,"Brutal Death Metal, death metal, grindcore, US-Way Brutal Death Metal, albums I own",
Kraanium,Post Mortal Coital Fixation,9613376372.003101,"Brutal Death Metal, 2012",
Putridity,Degenerating Anthropophagical Euphoria,9314032858.546627,"death metal, 2011, Brutal Death Metal, albums I own, Masterpiece",
Brodequin,Methods of Execution,8692995230.118393,"Brutal Death Metal, death metal, Technical Death Metal, Brutal Technical Death Metal, goregrind",
Deeds of Flesh,Crown of Souls,8670733825.202057,"death metal, Brutal Death Metal, Technical Death Metal, 2005, Brutal Technical Death Metal",
Vulvectomy,Post-Abortion Slut Fuck,8563292966.252908,"Brutal Death Metal, Slamming Brutal Death Metal, death metal, slamming guttural brutal death metal",
Kraanium,The Art Of Female Sodomy,8510119087.468031,"Brutal Death Metal, 2009, death metal",
Disavowed,Stagnated Existence,8422402452.307579,"Brutal Death Metal, 2007, Technical Death Metal, death metal",
Disentomb,Misery,8140438574.486387,"Brutal Death Metal, death metal, Technical Death Metal",
Kraanium,Ten Acts Of Sickening Perver..,8084412121.486421,"Norway, Brutal Death Metal",
Abysmal Torment,Epoch of Methodic Carnage,7760407952.320955,"best of 2006, death metal, Brutal Death Metal, slam death metal",
Brodequin,Festival of Death,7562871630.525761,"Brutal Death Metal, deathgrind, the guy to the left is fat, Chad Walls",
Deeds of Flesh,Portals to Canaan,7399247074.878184,"death metal, Technical Death Metal, Brutal Death Metal, 2013, Technical Brutal Death Metal","19 Mar 2017, 08:50"
Disgorge,She Lay Gutted,7302658561.338798,"Brutal Death Metal, death metal, goregrind, grindcore, albums I own",
Defeated Sanity,Prelude to the Tragedy,7194903162.804523,"Brutal Death Metal, death metal, 2004, death, brutal death",
Putridity,Mental Prolapse Induce Necrophilism,7182280817.652935,,
Benighted,Insane cephalic production,7095280464.593489,"death metal, Brutal Death Metal, grindcore, Technical Death Metal, 2004",
Ingested,The Surreption,7047010179.30647,"deathcore, death metal, Brutal Death Metal, brutal deathcore, slam","20 Aug 2011, 10:52"
Disavowed,Perceptive Deception,6963873908.738306,"Brutal Death Metal, Technical Death Metal, Brutal Technical Death Metal, 2001",
Cytotoxin,Plutonium Heaven,6949435453.295459,"death metal, Brutal Death Metal, Technical Brutal Death Metal, FUCK MY BRAIN OFF",
Warface,Synchronised,6897450573.344509,,
Deeds of Flesh,Mark of the Legion,6882393033.143332,"Brutal Death Metal, death metal, Technical Death Metal, albums I own, 2001",
Condemned,Realms of the Ungodly,6691529763.915094,"Brutal Death Metal, death metal, slam death metal, 2011, Guttural Death Metal",
Putrid Pile,The Pleasure in Suffering,6519630255.234062,"death metal, 2005, Brutal Death Metal",
Extermination Dismemberment,Serial Urbicide,6389076445.087988,"Slamming Brutal Death Metal, Brutal Death Metal, metal, heavy, brutal","26 May 2013, 15:35"
Pathology,Legacy Of The Ancients,6377279927.615837,"death metal, Brutal Death Metal, grindcore, 2010, my fav",
Prostitute Disfigurement,Deeds of Derangement,6193814474.615419,"death metal, Brutal Death Metal, grindcore, goregrind, albums I own",
Katalepsy,Triumph of Evilution,6155184762.025588,Brutal Death Metal,
Beheaded,Ominous Bloodline,6154175233.921387,"Brutal Death Metal, death metal, 2005",
Severed Savior,Brutality is Law,5966770998.711135,"Brutal Death Metal, 2003, death metal, Technical Death Metal, my albums",
Gorgasm,Bleeding Profusely,5938782288.314443,"Brutal Death Metal, death metal, Technical Death Metal, 2001",
Inveracity,Extermination of Millions,5922869423.473781,"Brutal Death Metal, death metal, Technical Death Metal, 2007, albums I own",
Ingested,The Level Above Human,5816366765.174312,"deathcore, Brutal Death Metal, brutal deathcore","02 Jun 2018, 22:27"
Abominable Putridity,InTheEndOfHumanExistence,5787963000.000001,,
Paris Hilton,Paris (Limited Deluxe Edition),5770949116.279069,,
Putrid Pile,Blood Fetish,5725842824.416175,"Brutal Death Metal, grindcore, albums I own, death metal, slam death metal",
Disfiguring the Goddess,TBA,5711510099.753694,,
Putrid Pile,Collection of Butchery,5696427935.600187,"Brutal Death Metal, Putrid Pile, collection of butchery",
Kronos,The Hellenic Terror,5517168720.864379,"death metal, Brutal Death Metal, Melodic Death Metal, Technical Death Metal, Brutal Technical Death Metal",
Gorgasm,Orgy of Murder,5516997504.594016,"death metal, Brutal Death Metal, Awesome, us",
Benighted,Psychose,5395287444.103194,"death metal, Brutal Death Metal, black metal, grindcore, death",
Disgorge,Cranial Impalement,5351360707.456355,"Brutal Death Metal, death metal, 1999, albums I own, USA",
Prostitute Disfigurement,Embalmed Madness,5309500554.828318,"Brutal Death Metal, death metal, grindcore, netherlands, favourite albums",
Deeds of Flesh,Reduced to Ashes,5307992969.246604,"death metal, Technical Death Metal, Brutal Death Metal, 2003, good music",
Pathology,The Time Of Great Purification,5244764392.6092615,"death metal, Brutal Death Metal, metal, political, 2012",
Defeated Sanity,Disposal of the Dead / Dharmata,5236725415.784409,"Technical Death Metal, Brutal Death Metal, Progressive metal, death metal","29 Jul 2016, 18:18"
Prostitute Disfigurement,Left In Grisly Fashion,5090866208.277372,"death metal, Brutal Death Metal, grindcore, netherlands, deathgrind",
Deeds of Flesh,Inbreeding the Anthropophagi,5081956684.593393,"Brutal Death Metal, death metal, Technical Death Metal, 1998",
Inveracity,Circle of Perversion,5041504876.058323,"Brutal Death Metal, death metal, Greek",
Warface,I Need You,5023325039.33934,,
Brodequin,Instruments of Torture,4639145699.965261,"Brutal Death Metal, death metal, FUCK MY BRAIN OFF, 10 of 10 stars, deathgrind",
Guttural Secrete,Artistic Creation With Cranial Stumps,4526119179.134492,"death metal, Brutal Death Metal, us, guttural slamming brutality",
Pathology,Lords of Rephaim,4383073733.337179,"Brutal Death Metal, 2013, death metal, Technical Death Metal, Slamming Brutal Death Metal",
Pathology,Age of Onset,4307010725.302102,"Brutal Death Metal, death metal, Slamming Brutal Death Metal, metal, comatose music",
Katalepsy,Music Brings Injuries,4264114732.641142,,
Severed Savior,Servile Insurrection,4215116351.0658584,"death metal, Technical Death Metal, Brutal Death Metal, 2008, heavy metal",
Cerebral Incubation,Gonorrhea Nodule Mastication,4214118954.8464785,albums I own,
Hour of Penance,Regicide,4160572797.9817204,"death metal, Technical Death Metal, Technical Brutal Death Metal, Brutal Death Metal, 2014",
