Artist,Album,Weight,Tags,Published
Korn,Issues,263297059880.9355,"Nu Metal, alternative metal, 1999, albums I own, metal","14 Feb 2020, 10:52"
Back Alley Pep Rally,Black Album,247092655603.30582,,
Deftones,Deftones,227792913722.92163,"albums I own, alternative metal, Nu Metal, alternative, rock","09 Dec 2012, 03:42"
Korn,Take a Look in the Mirror,215964647120.92838,"Nu Metal, albums I own, 2003, alternative metal, rock","30 Jul 2010, 18:23"
Slipknot,Vol. 3: The Subliminal Verses,188547410956.1743,"albums I own, Nu Metal, metal, heavy metal, alternative metal","17 Sep 2009, 17:51"
Korn,The Paradigm Shift,186711758180.4949,"Nu Metal, 2013, alternative metal, industrial metal, alternative","30 Sep 2013, 16:33"
Korn,Untitled,184129531830.70877,"Nu Metal, alternative metal, albums I own, 2007, metal","20 May 2020, 00:03"
Korn,Greatest Hits Vol. 1,177711315725.314,"Nu Metal, rock, 2004, Trash, hard rock",
Mudvayne,Lost and Found,170498342263.64813,"Nu Metal, alternative metal, albums I own, metal, 2005","29 Jun 2011, 16:20"
Limp Bizkit,Significant Other,169232835435.335,"albums I own, Nu Metal, rapcore, rock, limp bizkit","11 Jul 2016, 20:19"
Korn,Life Is Peachy,165830893112.17563,"Nu Metal, 1996, albums I own, metal, 90s","08 Jan 2013, 00:59"
Slipknot,5 The Gray Chapter,158572351669.33145,album of 2014,
Drowning Pool,Sinner,156655140146.7314,"Nu Metal, alternative metal, metal, albums I own, hard rock",
Slipknot,.5: The Gray Chapter,152982249327.0849,"Nu Metal, 2014, alternative metal, groove metal, heavy metal","31 Aug 2014, 02:33"
Limp Bizkit,Results May Vary,150914585127.72388,"Nu Metal, rapcore, rock, albums I own, alternative",
Korn,The Path of Totality,150708487051.28766,"dubstep, Nu Metal, electronic, 2011, alternative","13 Dec 2011, 20:01"
Limp Bizkit,Greatest Hitz,132959965015.18365,"albums I own, Nu Metal, rapcore, Nu-metal, crossover","22 May 2011, 20:49"
Slipknot,.5: The Gray Chapter (Special Edition),129804801424.56575,"heavy metal, alternative metal, Nu Metal, metal, rock",
Exilia,Unleashed,129235124065.84447,"Nu Metal, metal, Female fronted metal, alternative rock, albums I own",
Korn,Korn III: Remember Who You Are,120072691914.83488,"Nu Metal, alternative metal, 2010, metal, alternative","23 Nov 2010, 14:00"
Ill Niño,Enigma,112644016140.4126,"Nu Metal, alternative metal, 2008, Nu-metal, metal",
Deftones,Diamond Eyes,101505222035.48125,"alternative metal, 2010, alternative rock, albums I own, metal","18 Apr 2010, 13:46"
P.O.D.,When Angels And Serpents Dance,96917222497.23396,"Nu Metal, alternative, rapcore, rock, jesus christ",
Ill Niño,One Nation Underground,95800545337.15051,"Nu Metal, metal, alternative metal, hardcore, latin metal","02 Mar 2010, 14:07"
Deftones,White Pony (U.S. Version),95059216350.85818,"metal, rock, alternative, alternative rock, alternative metal",
Ill Niño,Confession,93843116811.96968,"Nu Metal, albums I own, alternative metal, metal, Ill Nino",
Adema,Adema,92628174548.37917,"Nu Metal, rock, albums I own, alternative rock, Nu-metal",
P.O.D.,Testify,89625404947.05681,"Nu Metal, rapcore, albums I own, christian metal, alternative","18 Oct 2010, 20:14"
Mudvayne,The End of All Things to Come,87880292553.6413,"alternative metal, Nu Metal, metal, albums I own, 2002","24 Nov 2009, 21:57"
Deftones,Koi No Yokan,85545861757.52681,"alternative metal, 2012, shoegaze, NOT nu metal, metal","09 Dec 2012, 03:40"
Mudvayne,L.D. 50,83969286980.9304,"Nu Metal, alternative metal, albums I own, metal, Progressive metal","17 Nov 2009, 00:16"
Slipknot,All Hope Is Gone [Special Edition] Disc 1,82706552962.7234,"metal, Nu Metal, albums I own, 2008, 00s",
Deftones,Gore,73881438896.6306,"alternative metal, 2016, metal, Experimental Rock, rock","10 Feb 2016, 13:53"
Slipknot,Vol. 3: The Subliminal Verses [Special Package],70255324134.18903,"heavy metal, metal, rock, 2004, alternative metal","02 Jun 2019, 06:45"
P.O.D.,Payable on Death,67337670986.2404,"albums I own, Nu Metal, christian metal, alternative, alternative metal","08 Jan 2012, 05:42"
Slipknot,We Are Not Your Kind,66465840983.68521,"2019, metal, hard rock, alternative metal, Nu Metal","07 Aug 2019, 22:52"
Back Alley Pep Rally,Weekend at Weiner's,65333880500,,
Slipknot,All Out Life,65271036050.53999,"heavy metal, metal, rock, alternative metal, Nu Metal",
Korn,The Serenity of Suffering,64316644208.31035,"2016, Nu Metal, alternative metal, metal, best of 2016","03 Nov 2016, 10:26"
Adema,Planets,60681184979.501114,"Nu Metal, rock, alternative rock, albums I own, hard rock",
Ill Niño,Dead New World,57605690237.032295,"Nu Metal, Nu-metal, metalcore, alternative, fav",
Korn,"Greatest Hits, Vol. 1",57576625254.59266,"albums I own, metal, Nu Metal, rock, alternative metal","16 Jan 2011, 22:50"
Back Alley Pep Rally,Meoww Mixx,56281212900,,
Ill Niño,Revolution Revolución,55905856077.140114,"Nu Metal, albums I own, alternative metal, metal, metalcore",
Drowning Pool,Desensitized,54627304348.33924,"metal, alternative metal, heavy metal, hard rock, Nu Metal","27 Dec 2015, 09:56"
Otep,Smash the Control Machine,53055580594.840416,"metal, Nu Metal, 2009, alternative metal, 718 Metal",
Drowning Pool,Full Circle,49018209034.76279,"hard rock, metal, alternative metal, Nu Metal, heavy metal",
Deftones,Adrenaline,48779998056.42548,"albums I own, Nu Metal, alternative metal, metal, alternative","15 Feb 2011, 18:39"
Limp Bizkit,"Three Dollar Bill, Yall$",48727456458.89616,"albums I own, Nu Metal, rapcore, alternative, hard rock",
Head,Save Me From Myself,48258837475.596756,"Nu Metal, alternative metal, metal, rock, albums I own",
Emil Bulls,Phoenix,47549777541.96675,"hardcore, Nu Metal, metal, albums I own, metalcore",
Nonpoint,To the Pain,47459351751.66107,"metal, Nu Metal, alternative metal, rock, hard rock",
Limp Bizkit,Gold Cobra (Deluxe Edt.),45990365485.90286,"comeback, rock, alternative, 2011, rapcore",
Mudvayne,Mudvayne,45811021626.30385,"Nu Metal, metal, alternative metal, 2009, heavy metal","08 Dec 2009, 23:10"
Element Eighty,Element Eighty,45162575755.78171,"Nu Metal, alternative metal, 2003, metal, hardcore",
Mushroomhead,XIII,44721797135.667564,"alternative metal, metal, Nu Metal, Mushroomhead, industrial metal",
Slipknot,.5: The Gray Chapter (Deluxe),41905002967.69791,,
Slipknot,9.0: Live,41618611200.99991,"albums I own, Nu Metal, live, alternative metal, 2005",
Limp Bizkit,Chocolate Starfish and the Hotdog Flavored Water Disc 1,41087820631.08743,albums I own,"29 May 2009, 21:55"
Slipknot,.5 The Gray Chapter,40091336437.70315,,
Slipknot,Slipknot 10th Anniversary Edition,40019959740.903564,"metal, Nu Metal, rock, alternative metal, heavy metal","02 Jun 2019, 06:46"
Otep,The Ascension,38641538274.84367,"Nu Metal, metalcore, metal, alternative metal, 2007","23 Dec 2012, 03:17"
Slipknot,9.0: Live Disc 1,37323250762.532074,"heavy metal, 3, Nu Metal, 13, live albums",
Taproot,Blue-Sky Research,37132714152.68696,"alternative, albums I own, alternative metal, Nu Metal, alternative rock","10 Jun 2013, 23:07"
Adema,Unstable,36545834786.15749,"Nu Metal, albums I own, alternative rock, rock, adema",
P.O.D.,Greatest Hits (The Atlantic Years),36417995991.454445,"rock, rapcore, Nu Metal","09 Oct 2009, 07:07"
Slipknot,Slipknot (10th Anniversary Edition),36345679010.741714,"Nu Metal, get this, purity, Slipknot, snap","05 May 2014, 04:57"
Spineshank,Self-Destructive Pattern,36291627152.373375,"industrial metal, Nu Metal, albums I own, 2003, metal","26 Oct 2014, 02:38"
Otep,Sevas Tra,35032791707.70534,"metal, Nu Metal, Female fronted metal, hardcore, 2002",
Adema,Kill The Headlights-(Advance),34756410852.09914,,
Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water (Limited Japan Edition),33836865673.619633,,
Korn,The Serenity of Suffering (Deluxe),33766014635.496372,"Nu Metal, metal, rock",
Deftones,Diamond Eyes (Deluxe Edition),33715057484.8919,"alternative metal, metal, modern, Nu Metal, Post-Metal","06 Dec 2010, 21:03"
Deftones,(2012) Koi No Yokan,33377264774.1436,,
Slipknot,Antennas To Hell,33064292829.769527,"Nu Metal, metal, albums I own, alternative metal, 2012",
Korn,The Path of Totality (Special Edition),33050856273.137592,"dubstep, Nu Metal, noisia, metal, rock","31 May 2014, 09:18"
Love and Death,Between Here and Lost,32606775627.367954,"Nu Metal, alternative metal, christian metal, 2013",
Mudvayne,The New Game,32490667327.216858,"alternative metal, metal, 2008, Nu Metal, albums I own","19 Nov 2008, 03:51"
Deftones,White Pony [Reissue],32015072392.53716,alternative,
Drowning Pool,Drowning Pool,31206795736.36141,"hard rock, alternative metal, Nu Metal, heavy metal, 2010","28 Nov 2008, 18:12"
Deftones,White Pony (Black),30766464000.431347,,
Slipknot,9.0: Live Disc 2,30276425975.671707,"live, Nu Metal",
Slipknot,All Hope Is Gone [Special Edition],30162620282.8125,albums i want,
American Head Charge,The Feeding,29727580852.20707,"Nu Metal, metal, industrial metal, rock, favorite albums",
