Artist,Album,Weight,Tags,Published
Daemonicium,Through Time and Death,4407391606.598374,"black metal, Symphonic Black Metal, melodic black metal, polish black metal, metal",
Númenor,Sword & Sorcery,4322989714.285714,,
Vermillion-D Alice Syndrome,嚮導する聖女は屍骸の椅子で奇蹟を謳う,4256504742.60355,,
Obsidian Gate,The Nightspectral Voyage,3862326050,"1999, Symphonic Black Metal, best of 1999, eternal creations of infinite grandeur, top 20 of 1999",
Astel Oscora,Eridan,3609709180.0033054,,
Grand Alchemist,Intervening Coma Celebration,3222032534.2237062,,
Carach Angren,Dance And Laugh Amongst The Rotten (Deluxe Digibox),3214992631.578947,,
Carach Angren,Ethereal Veiled Existence,3180157167.1771283,"black metal, metal, Symphonic Black Metal",
Darzamat,In the Opium of Black Veil,3041009374.309211,"black metal, symphonic metal, Symphonic Black Metal, metal, 1998",
Imperial Circus Dead Decadence,狂おしく咲いた凄惨な骸は奏で、愛おしく裂いた少女は聖餐の詞を謳う。 [mp3],2910675000,,
Anorexia Nervosa,The September E.P.,2861279676.71875,"black metal, Symphonic Black Metal, 2005, free waterfalls favorite albums",
Vermillion-D Alice Syndrome,非理法権天,2560359999.9999995,,
Anorexia Nervosa,Exile,2492578555.8299413,"black metal, industrial metal, Symphonic Black Metal, albums I own, Industrial Death Metal",
Carach Angren,Death Came Through A Phantom S,2490642021.428571,,
Arcane Grail,Arya Marga,2477960404.355494,"Melodic Death Metal, Symphonic Black Metal, melodic black metal",
Carach Angren,The Chase Vault Tragedy,2386692072.413793,Symphonic Black Metal,
Grave Declaration,When Dying Souls Scream Praise,2278042573.7248793,"UnBlack Metal, Symphonic Black Metal, christianity black metal",
Imperial Circus Dead Decadence,"Kurooshiku Saita Seisan na Mukuro wa Kanaderu, Itooshiku Saita Shoujo wa Seisen no Kotoba wo Utau.",2234770887.64045,,
Winterburst,Winterburst,2159703488.372093,,
Obsidian Gate,Colossal Christhunt,2072308780.5993695,"Symphonic Black Metal, black metal, best of 2001, 2001, metal",
Imperial Circus Dead Decadence,惨劇の血に赫く染まった愛と絶望の黒い死とが紡ぐ最期の物語 -2nd Press-,1964172513.6986303,,
Carach Angren,Lammendam (2013 Reissue),1926906713.5895178,2008,
Imperial Circus Dead Decadence,狂おしく咲いた凄惨な骸は奏で、愛おしく裂いた少女は聖餐の詞を謳う,1823623268.456376,,"23 Jun 2013, 00:43"
Anorexia Nervosa,Sodomizing the Archedangel,1770032578.2994342,"albums I own, black metal, Symphonic Black Metal, france, lol",
Anorexia Nervosa,Disturbed,1662603023.2976446,"black metal, Symphonic Black Metal",
Riul Doamnei,Apocryphal,1651864018.9967325,,
SevenSins,Natural Selection,1613328299.9999998,,
Bishop Of Hexen,Archives of an Enchanted Philosophy,1472024992.0183308,"black metal, Israel, 1997, Symphonic Black Metal, slow symphonic black metal",
Stigmatic Chorus,Symposium,1453574147.5171297,,
Sothis,De Oppresso Liber,1440026809.169871,"black metal, Symphonic Black Metal","14 Jul 2011, 17:39"
Enid,Abschiedsreigen,1436048812.943182,"Symphonic Black Metal, black metal, epic, epic metal, epic black metal",
Sirius,Aeons of Magick,1423350629.2241368,"best of 2000, Symphonic Black Metal, 2000, top20 of 2000, eternal creations of infinite grandeur",
Winterburst,The Mind Cave,1341348635.9969053,"Symphonic Black Metal, symphonic metal, 2012, best albums 2012",
Vesperian Sorrow,Psychotic Sculpture,1270073580.9650466,"best of 2001, black metal, symphonic metal, Symphonic Black Metal, top20 of 2001",
Carach Angren,Franckensteina Strataemontanus,1250805825.9750428,"2020, Symphonic Black Metal, concept album",
Carach Angren,Franckensteina Strataemontanus (Limited Edition),1232204261.7801046,,
Arcane Grail,Mysteries Of The Ancient Charnel,1145820578.543127,"black metal, Symphonic Black Metal",
Syn Ze Sase Tri,2015 Stăpân Peste Stăpâni,1116300000,,
Grand Alchemist,Intervening Coma-Celebration,1114328179.397813,"best of 2002, Symphonic Black Metal, Mighty albums",
kull,Exile,1075717843.75,,
Carach Angren,Franckensteina Strataemontanus (Deluxe),1030930968.3606882,,
Vesperian Sorrow,Beyond the Cursed Eclipse,910019779.6516856,"Symphonic Black Metal, best of 1999, black metal, melodic black metal, Supreme Albums",
Vermillion-D Alice Syndrome,鴉/IX,907809021.2765958,,
Sinful,XIII Апостол,863314588.9830507,"russian, best of 2010, Symphonic Black Metal",
Anorexia Nervosa,2001 - New Obscurantis Order (Ltd. Edition),862848015.3846155,,
Medea,Декаданс,858574079.9999999,,
Ордалион,Чёрный мессия,858405144.680851,,
Stigmatic Chorus,Fanatic,855813375.1243781,,
Vermillion-D Alice Syndrome,狡猾なる混沌の仔と至極たる黎明に捧ぐ葬斂の劇詩 [CD],849072000,,
Nightside Glance,Edge of Time,842568740.9521986,"black metal, Symphonic Black Metal, death metal, symphonic metal, Dark metal","13 Jul 2009, 13:16"
Ордалион,Сквозь Кому Души,812774395.6834531,,
Saille,Irreversible Decay,775420235.1413116,"best of 2011, Symphonic Black Metal, best albums 2011","04 Jan 2011, 20:31"
Imperial Circus Dead Decadence,"腐蝕ルサンチマン,不死欲の猿楽座。",761545630.6561087,,
Anthelion,Obsidian Plume,758574003.90625,,
Totengeflüster,Vom Seelensterben,739039573.392283,,
Carach Angren,Dance and Laugh Amongst the Rotten (Deluxe),738350629.8984034,,
Into Infernus,VII,727224732.9084702,,
Stigmatic Chorus,Autodafe,684866183.8235295,,
Totengeflüster,The Faceless Divine,661388832.4873096,,
Imperial Circus Dead Decadence,Sangeki no Chi ni Seki ku Soma Tta ai to Zetsubou no Kuroi Shi Toga Tsumugu Saigo no Monogatari,656757476.3948498,,
Carach Angren,Dance and Laugh Amongst the Rotten (Deluxe Edition),648284314.310879,Symphonic Black Metal,
Totengeflüster,Im Nebel der Vergänglichkeit,627457798.1651376,,
Imperial Circus Dead Decadence,狂おしく咲いた凄惨な骸は奏で、,626547000,,
Postman Pat,Postman Pat: Pat And The Tuba,603456750,,
Vermillion-D Alice Syndrome,狡猾なる混沌の仔と至极たる黎明に捧ぐ葬敛の剧诗,600331500,,
Nightside Glance,Twilight Visions of the Night,595618325.0620347,Sympho Black metall,
Riul Doamnei,Fatima,587687165.3905507,,
